minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_type_n,price
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,70
-0.5524713475995131,2.074651434436038,1.9898560194551684,0.6489043802153075,0.7989486730285253,248
-0.8531680308619186,-0.7225111307425335,1.9898560194551684,1.900376331676683,0.7989486730285253,750
-0.5524713475995131,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,90
2.1537988017621363,-0.5262190209054408,1.9898560194551684,0.36068659745450576,0.7989486730285253,80
0.9510120687125143,-0.7715841582018067,-0.6497172297193502,-0.35227318095379323,0.7989486730285253,85
-0.25177466433710766,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,50
-0.5524713475995131,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,295
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,80
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,109
-0.25177466433710766,0.013584281146564327,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,100
-0.5524713475995131,0.5533875831985694,-0.6497172297193502,1.7107593693340504,-1.0504818095246644,45
-0.25177466433710766,1.0931908852505745,-0.6497172297193502,0.9826302339383409,0.7989486730285253,135
0.04892201892529785,-0.329926911068348,1.4619413696202648,0.08005349318740934,0.7989486730285253,115
0.34961870218770336,-0.42807296598689437,-0.6497172297193502,1.725928726321461,-1.0504818095246644,185
-0.25177466433710766,-0.6243650758239871,-0.6497172297193502,-0.5418901432964259,0.7989486730285253,150
2.1537988017621363,-0.7715841582018067,1.9898560194551684,1.5059730500040072,0.7989486730285253,290
-0.8531680308619186,-0.5262190209054408,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,80
-0.8531680308619186,0.5043145557392962,1.4619413696202648,-0.8604466400320488,-1.0504818095246644,65
2.1537988017621363,-0.6243650758239871,0.4061120699504573,0.9750455554446356,-1.0504818095246644,45
-0.8531680308619186,2.0991879481656746,-0.6497172297193502,-0.8073538905761117,0.7989486730285253,80
-0.8531680308619186,-0.5262190209054408,1.4619413696202648,1.9079610101703885,-1.0504818095246644,75
0.9510120687125143,-0.03548874631270886,-0.6497172297193502,0.7550898791271817,-1.0504818095246644,69
0.04892201892529785,0.6024606106578426,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,65
0.04892201892529785,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,60
-0.25177466433710766,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,195
2.1537988017621363,0.1608033635243839,1.4619413696202648,-0.0564707196992862,-1.0504818095246644,69
0.34961870218770336,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,160
-0.25177466433710766,-0.18270782869052843,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,150
-0.8531680308619186,-0.7715841582018067,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,250
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,90
-0.5524713475995131,-0.5752920483647139,-0.6497172297193502,0.11797688565593589,0.7989486730285253,235
-0.8531680308619186,-0.7715841582018067,1.9898560194551684,0.8840294135201721,-1.0504818095246644,100
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.7466764626264693,0.7989486730285253,239
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.617736928233479,0.7989486730285253,65
-0.25177466433710766,0.1608033635243839,-0.6497172297193502,0.8688600565327614,0.7989486730285253,115
-0.8531680308619186,0.700606665576389,-0.6497172297193502,1.278432695192848,0.7989486730285253,60
0.9510120687125143,-0.7225111307425335,-0.6497172297193502,0.45170273937896943,-1.0504818095246644,60
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,45
-0.8531680308619186,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,300
0.34961870218770336,-0.329926911068348,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,35
0.04892201892529785,-0.5262190209054408,1.9898560194551684,-0.11714814764892867,-1.0504818095246644,69
2.1537988017621363,-0.5262190209054408,-0.6497172297193502,1.4225415865732487,0.7989486730285253,198
0.34961870218770336,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,100
-0.5524713475995131,1.5348481323840333,1.9898560194551684,1.0281383049005728,-1.0504818095246644,60
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,0.4972108103412013,-1.0504818095246644,225
-0.5524713475995131,0.1608033635243839,1.9898560194551684,1.6273279059032921,0.7989486730285253,325
-0.5524713475995131,-0.329926911068348,-0.6497172297193502,1.3087714091676692,0.7989486730285253,350
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,45
0.6503153854501088,-0.6734381032832604,-0.6497172297193502,1.725928726321461,0.7989486730285253,200
0.04892201892529785,1.4367020774654868,-0.6497172297193502,0.5806422737719596,0.7989486730285253,100
-0.5524713475995131,2.0991879481656746,-0.6497172297193502,0.6109809877467809,0.7989486730285253,125
-0.5524713475995131,-0.5262190209054408,1.4619413696202648,1.9079610101703885,-1.0504818095246644,68
0.34961870218770336,1.5348481323840333,0.4061120699504573,-0.1702408971048658,0.7989486730285253,115
-0.25177466433710766,-0.6734381032832604,-0.6497172297193502,-0.5873982142586578,-1.0504818095246644,55
2.1537988017621363,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,65
0.34961870218770336,-0.6243650758239871,-0.6497172297193502,-0.7921845335887011,0.7989486730285253,300
-0.25177466433710766,1.780213269680399,-0.6497172297193502,-0.837692604550933,0.7989486730285253,100
-0.25177466433710766,2.0991879481656746,-0.6497172297193502,1.2480939812180267,-1.0504818095246644,98
-0.8531680308619186,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,100
-0.5524713475995131,-0.7715841582018067,-0.6497172297193502,-0.8225232475635224,0.7989486730285253,165
0.9510120687125143,-0.5752920483647139,-0.6497172297193502,-0.1399021831300446,-1.0504818095246644,55
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,1.8927916531829778,-1.0504818095246644,149
-0.5524713475995131,-0.4771459934461676,1.9898560194551684,-0.8604466400320488,-1.0504818095246644,102
-0.8531680308619186,1.780213269680399,1.9898560194551684,1.8321142252333353,-1.0504818095246644,85
-0.8531680308619186,-0.03548874631270886,-0.6497172297193502,0.4972108103412013,-1.0504818095246644,89
-0.5524713475995131,0.5043145557392962,-0.6497172297193502,-0.29918043149785606,-1.0504818095246644,45
0.04892201892529785,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,299
2.1537988017621363,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,130
2.1537988017621363,2.0991879481656746,-0.6497172297193502,0.47445677486008536,-1.0504818095246644,93
-0.5524713475995131,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,210
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,200
-0.8531680308619186,0.8968987754134817,-0.6497172297193502,-0.1550715401174552,-1.0504818095246644,70
-0.8531680308619186,0.06265730860583751,-0.6497172297193502,-0.37502721643490916,0.7989486730285253,90
-0.8531680308619186,0.455241528280023,1.9898560194551684,1.6424972628907026,0.7989486730285253,140
-0.8531680308619186,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,60
-0.5524713475995131,1.2404099676283942,0.4061120699504573,1.7335134048151664,0.7989486730285253,125
-0.8531680308619186,-0.08456177377198205,1.9898560194551684,0.057299457706293425,-1.0504818095246644,49
-0.8531680308619186,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,125
0.34961870218770336,-0.7715841582018067,1.4619413696202648,-0.8604466400320488,-1.0504818095246644,45
-0.8531680308619186,2.0991879481656746,1.9898560194551684,0.6489043802153075,-1.0504818095246644,65
0.34961870218770336,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,65
-0.8531680308619186,-0.2808538836090748,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,50
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,49
0.04892201892529785,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,120
-0.8531680308619186,-0.6243650758239871,-0.6497172297193502,1.9079610101703885,-1.0504818095246644,125
-0.8531680308619186,-0.6734381032832604,1.4619413696202648,-0.8604466400320488,0.7989486730285253,150
-0.25177466433710766,0.7987527204949354,0.4061120699504573,0.2089930275803996,0.7989486730285253,200
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,144
0.04892201892529785,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,135
-0.5524713475995131,2.0991879481656746,-0.6497172297193502,1.7941908327648088,-1.0504818095246644,90
2.1537988017621363,-0.7715841582018067,0.4061120699504573,-0.5191361078153099,0.7989486730285253,120
-0.5524713475995131,0.06265730860583751,-0.6497172297193502,-0.837692604550933,0.7989486730285253,160
2.1537988017621363,-0.7715841582018067,1.9898560194551684,1.6424972628907026,0.7989486730285253,314
-0.5524713475995131,1.8292862971396722,-0.6497172297193502,-0.7997692120824064,-1.0504818095246644,54
-0.25177466433710766,-0.7715841582018067,0.4061120699504573,1.498388371510302,-1.0504818095246644,50
-0.5524713475995131,-0.7225111307425335,-0.6497172297193502,1.157077839293563,0.7989486730285253,275
-0.8531680308619186,0.8478257479542085,-0.6497172297193502,-0.716337748651648,-1.0504818095246644,68
-0.8531680308619186,0.3570954733614767,0.4061120699504573,1.900376331676683,2.648379155581715,50
-0.5524713475995131,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,125
-0.5524713475995131,0.1608033635243839,-0.6497172297193502,0.6413197017216021,-1.0504818095246644,75
-0.8531680308619186,-0.7715841582018067,1.4619413696202648,1.6424972628907026,-1.0504818095246644,100
-0.25177466433710766,0.11173033606511071,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,130
-0.8531680308619186,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,100
-0.25177466433710766,-0.7225111307425335,-0.6497172297193502,0.08763817168111465,0.7989486730285253,270
0.9510120687125143,-0.4771459934461676,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,48
-0.5524713475995131,2.0991879481656746,1.4619413696202648,-0.41295060890343566,-1.0504818095246644,130
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,200
-0.8531680308619186,-0.6734381032832604,-0.6497172297193502,1.0281383049005728,-1.0504818095246644,43
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.2309183250545083,-1.0504818095246644,60
0.04892201892529785,0.8968987754134817,0.4061120699504573,1.7183440478277558,0.7989486730285253,130
-0.5524713475995131,-0.23178085614980162,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,275
-0.8531680308619186,0.30802244590220346,-0.6497172297193502,0.1255615641496412,0.7989486730285253,79
-0.8531680308619186,0.30802244590220346,0.4061120699504573,0.9295374844824038,-1.0504818095246644,48
-0.25177466433710766,1.0931908852505745,1.4619413696202648,1.4301262650669542,0.7989486730285253,450
-0.25177466433710766,-0.5752920483647139,-0.6497172297193502,-0.04130136271187558,0.7989486730285253,639
-0.5524713475995131,-0.329926911068348,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,40
-0.8531680308619186,-0.5752920483647139,-0.6497172297193502,-0.321934466978972,-1.0504818095246644,51
-0.25177466433710766,-0.5262190209054408,-0.6497172297193502,1.2708480166991427,-1.0504818095246644,52
-0.8531680308619186,-0.4771459934461676,0.4061120699504573,1.5894045134347656,-1.0504818095246644,65
2.1537988017621363,-0.7715841582018067,1.9898560194551684,1.6121585489158814,0.7989486730285253,188
-0.8531680308619186,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,120
-0.5524713475995131,0.945971802872755,1.9898560194551684,0.9219528059886986,-1.0504818095246644,58
2.1537988017621363,-0.7225111307425335,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,60
-0.5524713475995131,0.700606665576389,1.4619413696202648,-0.837692604550933,-1.0504818095246644,115
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.5343054648027206,0.7989486730285253,199
0.34961870218770336,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,290
2.1537988017621363,-0.6734381032832604,1.9898560194551684,1.9079610101703885,0.7989486730285253,275
-0.8531680308619186,-0.5752920483647139,-0.6497172297193502,1.725928726321461,-1.0504818095246644,60
-0.8531680308619186,-0.7225111307425335,1.9898560194551684,1.7941908327648088,-1.0504818095246644,60
-0.8531680308619186,2.025578406976765,0.4061120699504573,1.377033515611017,-1.0504818095246644,50
-0.8531680308619186,-0.5262190209054408,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,75
-0.8531680308619186,-0.03548874631270886,-0.6497172297193502,-0.7390917841327639,0.7989486730285253,82
-0.8531680308619186,2.0991879481656746,0.4061120699504573,0.15590027812446242,0.7989486730285253,150
-0.25177466433710766,1.5839211598433063,-0.6497172297193502,-0.8604466400320488,2.648379155581715,99
-0.25177466433710766,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,65
-0.25177466433710766,-0.5752920483647139,-0.6497172297193502,-0.3371038239663826,0.7989486730285253,100
0.04892201892529785,2.0991879481656746,0.4061120699504573,-0.6101522497397737,0.7989486730285253,72
-0.5524713475995131,-0.4771459934461676,-0.6497172297193502,-0.6404909637145949,-1.0504818095246644,50
0.34961870218770336,1.2894829950876672,1.4619413696202648,-0.38261189492861447,-1.0504818095246644,81
-0.5524713475995131,-0.5262190209054408,0.4061120699504573,-0.8604466400320488,0.7989486730285253,120
-0.25177466433710766,-0.7715841582018067,0.4061120699504573,-0.8604466400320488,0.7989486730285253,95
-0.25177466433710766,0.06265730860583751,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,119
0.04892201892529785,-0.7715841582018067,-0.6497172297193502,-0.2688417175230348,0.7989486730285253,220
-0.8531680308619186,2.0991879481656746,1.4619413696202648,-0.1702408971048658,-1.0504818095246644,122
2.1537988017621363,-0.3789999385276212,1.9898560194551684,1.801775511258514,-1.0504818095246644,55
2.1537988017621363,0.455241528280023,1.4619413696202648,1.7335134048151664,0.7989486730285253,218
2.1537988017621363,-0.5752920483647139,-0.6497172297193502,0.034545422225177494,0.7989486730285253,150
-0.5524713475995131,1.7311402422211257,-0.6497172297193502,0.2545010985426314,0.7989486730285253,212
0.04892201892529785,2.0991879481656746,0.4061120699504573,0.08763817168111465,-1.0504818095246644,69
-0.5524713475995131,0.11173033606511071,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,150
2.1537988017621363,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,70
-0.25177466433710766,2.0991879481656746,-0.6497172297193502,-0.5267207863090153,0.7989486730285253,235
2.1537988017621363,-0.7225111307425335,-0.6497172297193502,-0.814938569069817,0.7989486730285253,78
0.6503153854501088,-0.5262190209054408,-0.6497172297193502,-0.5570595002838366,0.7989486730285253,150
-0.8531680308619186,0.40616850082074984,0.4061120699504573,-0.3143497884852667,-1.0504818095246644,89
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,200
0.34961870218770336,2.0991879481656746,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,175
-0.8531680308619186,2.0991879481656746,-0.6497172297193502,1.5590657994599444,-1.0504818095246644,80
-0.25177466433710766,0.30802244590220346,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,50
-0.25177466433710766,0.700606665576389,-0.6497172297193502,0.34551724046709514,0.7989486730285253,150
-0.5524713475995131,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,75
-0.5524713475995131,0.945971802872755,-0.6497172297193502,-0.814938569069817,-1.0504818095246644,100
-0.8531680308619186,-0.7225111307425335,0.4061120699504573,1.8927916531829778,2.648379155581715,50
-0.5524713475995131,0.2589494184429303,-0.6497172297193502,1.2025859102557948,-1.0504818095246644,135
2.1537988017621363,-0.6243650758239871,1.9898560194551684,1.498388371510302,-1.0504818095246644,65
0.9510120687125143,-0.7225111307425335,-0.6497172297193502,0.4972108103412013,2.648379155581715,50
-0.25177466433710766,-0.7225111307425335,-0.6497172297193502,-0.8225232475635224,0.7989486730285253,390
-0.8531680308619186,-0.2808538836090748,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,95
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.6253216067271843,-1.0504818095246644,52
-0.5524713475995131,1.48577510492476,-0.6497172297193502,-0.716337748651648,0.7989486730285253,162
0.34961870218770336,1.48577510492476,-0.6497172297193502,0.45928741787267474,-1.0504818095246644,45
-0.8531680308619186,-0.7715841582018067,0.4061120699504573,0.4972108103412013,-1.0504818095246644,79
1.5524054352373253,-0.42807296598689437,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,60
-0.25177466433710766,2.0991879481656746,-0.6497172297193502,-0.6556603207020055,-1.0504818095246644,76
-0.8531680308619186,2.0991879481656746,-0.6497172297193502,1.0053842694194568,-1.0504818095246644,99
-0.5524713475995131,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,45
-0.5524713475995131,-0.13363480123125523,-0.6497172297193502,1.3239407661550797,0.7989486730285253,144
2.1537988017621363,-0.5752920483647139,1.9898560194551684,1.2025859102557948,0.7989486730285253,130
-0.8531680308619186,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,89
-0.5524713475995131,-0.3789999385276212,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,125
-0.8531680308619186,0.8968987754134817,1.4619413696202648,-0.29159575300415075,2.648379155581715,40
2.1537988017621363,-0.7225111307425335,0.4061120699504573,0.3151785264922739,0.7989486730285253,120
-0.25177466433710766,-0.7225111307425335,-0.6497172297193502,-0.46604335835937283,-1.0504818095246644,160
-0.25177466433710766,-0.2808538836090748,-0.6497172297193502,-0.19299493258598174,-1.0504818095246644,85
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,85
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,80
-0.8531680308619186,2.025578406976765,-0.6497172297193502,-0.49638207233419407,-1.0504818095246644,65
2.1537988017621363,-0.4771459934461676,-0.6497172297193502,0.16348495661816773,0.7989486730285253,220
-0.8531680308619186,-0.23178085614980162,1.9898560194551684,1.7714367972836929,-1.0504818095246644,75
-0.5524713475995131,-0.5262190209054408,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,65
0.34961870218770336,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,350
2.1537988017621363,-0.7715841582018067,1.9898560194551684,0.2469164200489261,0.7989486730285253,499
-0.5524713475995131,-0.5262190209054408,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,142
-0.5524713475995131,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,116
-0.5524713475995131,-0.18270782869052843,0.4061120699504573,-0.716337748651648,-1.0504818095246644,60
-0.8531680308619186,-0.6734381032832604,0.4061120699504573,-0.8604466400320488,-1.0504818095246644,85
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,150
-0.5524713475995131,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,69
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,70
-0.8531680308619186,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,100
2.1537988017621363,-0.5752920483647139,1.9898560194551684,1.4073722295858382,0.7989486730285253,190
-0.5524713475995131,-0.5262190209054408,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,99
-0.8531680308619186,-0.08456177377198205,-0.6497172297193502,1.2025859102557948,-1.0504818095246644,50
0.9510120687125143,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,100
-0.8531680308619186,2.0991879481656746,1.4619413696202648,1.8396989037270408,-1.0504818095246644,84
-0.5524713475995131,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,85
-0.25177466433710766,-0.329926911068348,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,100
-0.5524713475995131,-0.13363480123125523,-0.6497172297193502,0.35310191896080045,0.7989486730285253,150
1.853102118499731,-0.6243650758239871,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,80
-0.8531680308619186,0.5533875831985694,1.9898560194551684,1.8927916531829778,-1.0504818095246644,50
-0.5524713475995131,-0.5262190209054408,1.4619413696202648,-0.8301079260572276,-1.0504818095246644,65
-0.5524713475995131,-0.5752920483647139,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,160
-0.5524713475995131,-0.13363480123125523,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,149
-0.8531680308619186,1.8783593245989454,-0.6497172297193502,1.725928726321461,-1.0504818095246644,125
-0.8531680308619186,-0.6734381032832604,-0.6497172297193502,1.4225415865732487,0.7989486730285253,890
0.9510120687125143,-0.7715841582018067,-0.6497172297193502,1.0660616973690993,0.7989486730285253,69
-0.8531680308619186,2.0991879481656746,0.4061120699504573,1.0964004113439205,-1.0504818095246644,79
-0.5524713475995131,-0.7715841582018067,-0.6497172297193502,-0.837692604550933,0.7989486730285253,115
-0.25177466433710766,-0.5752920483647139,-0.6497172297193502,-0.8225232475635224,0.7989486730285253,180
-0.8531680308619186,-0.6734381032832604,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,70
-0.5524713475995131,0.2589494184429303,1.9898560194551684,0.08763817168111465,-1.0504818095246644,57
-0.25177466433710766,2.025578406976765,-0.6497172297193502,-0.1550715401174552,0.7989486730285253,199
-0.8531680308619186,-0.5262190209054408,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,75
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,65
-0.25177466433710766,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,250
-0.5524713475995131,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,102
2.1537988017621363,-0.23178085614980162,-0.6497172297193502,1.6576666198781134,-1.0504818095246644,75
-0.25177466433710766,-0.5262190209054408,-0.6497172297193502,1.5666504779536496,0.7989486730285253,550
-0.5524713475995131,-0.7225111307425335,-0.6497172297193502,1.8927916531829778,0.7989486730285253,500
-0.8531680308619186,2.0991879481656746,-0.6497172297193502,0.5578882382908438,0.7989486730285253,190
2.1537988017621363,-0.5752920483647139,1.9898560194551684,1.4225415865732487,0.7989486730285253,110
-0.8531680308619186,-0.7225111307425335,1.9898560194551684,1.7107593693340504,-1.0504818095246644,100
-0.5524713475995131,1.2404099676283942,-0.6497172297193502,-0.837692604550933,-1.0504818095246644,52
-0.5524713475995131,2.0991879481656746,-0.6497172297193502,0.8309366640642348,0.7989486730285253,250
-0.5524713475995131,1.2404099676283942,-0.6497172297193502,0.9750455554446356,-1.0504818095246644,175
-0.8531680308619186,2.0991879481656746,1.9898560194551684,1.9079610101703885,0.7989486730285253,150
0.34961870218770336,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,99
-0.25177466433710766,-0.7715841582018067,0.4061120699504573,-0.8604466400320488,0.7989486730285253,125
-0.5524713475995131,-0.7225111307425335,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,70
2.1537988017621363,-0.7715841582018067,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,49
-0.5524713475995131,-0.5262190209054408,-0.6497172297193502,-0.8604466400320488,0.7989486730285253,200
-0.8531680308619186,-0.18270782869052843,-0.6497172297193502,-0.8604466400320488,-1.0504818095246644,49
-0.5524713475995131,-0.5262190209054408,0.4061120699504573,1.9079610101703885,-1.0504818095246644,75
2.1537988017621363,-0.7225111307425335,1.9898560194551684,1.801775511258514,0.7989486730285253,239
-0.5524713475995131,-0.7715841582018067,-0.6497172297193502,-0.594982892752363,-1.0504818095246644,55
