minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_type_n,price
0.5000000000000001,0.03418803418803419,0.0,0.9342465753424658,0.5,200
0.30000000000000004,0.7692307692307693,0.0,0.5205479452054794,0.5,100
0.1,1.0,0.0,0.5315068493150685,0.5,125
0.1,0.08547008547008547,0.8000000000000002,1.0,0.0,68
0.4,0.8034188034188035,0.4,0.2493150684931507,0.5,115
0.20000000000000004,0.03418803418803419,0.0,0.09863013698630137,0.0,55
1.0,0.017094017094017096,0.0,0.0,0.5,65
0.4,0.05128205128205129,0.0,0.024657534246575342,0.5,300
0.20000000000000004,0.888888888888889,0.0,0.008219178082191782,0.5,100
0.20000000000000004,1.0,0.0,0.7616438356164383,0.0,98
0.0,0.05128205128205129,0.0,0.0,0.5,100
0.1,0.0,0.0,0.0136986301369863,0.5,165
0.6000000000000001,0.06837606837606838,0.0,0.2602739726027397,0.0,55
0.0,0.0,0.0,0.9945205479452055,0.0,149
0.1,0.10256410256410257,1.0,0.0,0.0,102
0.0,0.888888888888889,1.0,0.9726027397260274,0.0,85
0.0,0.25641025641025644,0.0,0.4904109589041096,0.0,89
0.1,0.4444444444444445,0.0,0.20273972602739726,0.0,45
0.30000000000000004,0.05128205128205129,0.0,0.0,0.5,299
1.0,0.017094017094017096,0.0,0.0,0.5,130
1.0,1.0,0.0,0.4821917808219178,0.0,93
0.1,0.06837606837606838,0.0,0.0,0.5,210
0.20000000000000004,0.0,0.0,0.0,0.5,200
0.0,0.5811965811965812,0.0,0.2547945205479452,0.0,70
0.0,0.2905982905982906,0.0,0.17534246575342466,0.5,90
0.0,0.4273504273504274,1.0,0.904109589041096,0.5,140
0.0,0.03418803418803419,0.0,0.0,0.0,60
0.1,0.7008547008547009,0.4,0.936986301369863,0.5,125
0.0,0.23931623931623935,1.0,0.3315068493150685,0.0,49
0.0,0.017094017094017096,0.0,0.0,0.5,125
0.4,0.0,0.8000000000000002,0.0,0.0,45
0.0,1.0,1.0,0.5452054794520548,0.0,65
0.4,0.0,0.0,0.0,0.0,65
0.0,0.17094017094017094,0.0,0.0,0.0,50
0.0,0.0,0.0,0.0,0.0,49
0.30000000000000004,0.06837606837606838,0.0,0.0,0.5,120
0.0,0.05128205128205129,0.0,1.0,0.0,125
0.0,0.03418803418803419,0.8000000000000002,0.0,0.5,150
0.20000000000000004,0.5470085470085471,0.4,0.3863013698630137,0.5,200
0.20000000000000004,0.0,0.0,0.0,0.5,144
0.30000000000000004,0.03418803418803419,0.0,0.0,0.5,135
0.1,1.0,0.0,0.9589041095890412,0.0,90
1.0,0.0,0.4,0.12328767123287672,0.5,120
0.1,0.2905982905982906,0.0,0.008219178082191782,0.5,160
1.0,0.0,1.0,0.904109589041096,0.5,314
0.1,0.9059829059829061,0.0,0.021917808219178082,0.0,54
0.20000000000000004,0.0,0.4,0.852054794520548,0.0,50
0.1,0.017094017094017096,0.0,0.7287671232876712,0.5,275
0.0,0.5641025641025642,0.0,0.052054794520547946,0.0,68
0.0,0.3931623931623932,0.4,0.9972602739726028,1.0,50
0.1,0.06837606837606838,0.0,0.0,0.5,125
0.1,0.3247863247863248,0.0,0.5424657534246575,0.0,75
0.0,0.0,0.8000000000000002,0.904109589041096,0.0,100
0.20000000000000004,0.3076923076923077,0.0,0.0,0.5,130
0.0,0.06837606837606838,0.0,0.0,0.5,100
0.20000000000000004,0.017094017094017096,0.0,0.3424657534246575,0.5,270
0.6000000000000001,0.10256410256410257,0.0,0.0,0.0,48
0.1,1.0,0.8000000000000002,0.16164383561643836,0.0,130
0.20000000000000004,0.0,0.0,0.0,0.5,200
0.0,0.03418803418803419,0.0,0.6821917808219178,0.0,43
0.0,0.0,0.0,0.2273972602739726,0.0,60
0.30000000000000004,0.5811965811965812,0.4,0.9315068493150686,0.5,130
0.1,0.18803418803418806,0.0,0.0,0.5,275
0.0,0.3760683760683761,0.0,0.3561643835616438,0.5,79
0.0,0.3760683760683761,0.4,0.6465753424657534,0.0,48
0.20000000000000004,0.6495726495726496,0.8000000000000002,0.8273972602739726,0.5,450
0.20000000000000004,0.06837606837606838,0.0,0.2958904109589041,0.5,639
0.1,0.15384615384615385,0.0,0.0,0.0,40
0.0,0.06837606837606838,0.0,0.19452054794520549,0.0,51
0.20000000000000004,0.08547008547008547,0.0,0.7698630136986302,0.0,52
0.0,0.10256410256410257,0.4,0.8849315068493151,0.0,65
1.0,0.0,1.0,0.8931506849315068,0.5,188
0.0,0.05128205128205129,0.0,0.0,0.0,120
0.1,0.5982905982905984,1.0,0.6438356164383562,0.0,58
1.0,0.017094017094017096,0.4,0.0,0.0,60
0.1,0.5128205128205129,0.8000000000000002,0.008219178082191782,0.0,115
0.0,0.0,0.0,0.1178082191780822,0.5,199
0.4,0.06837606837606838,0.0,0.0,0.5,290
1.0,0.03418803418803419,1.0,1.0,0.5,275
0.0,0.06837606837606838,0.0,0.9342465753424658,0.0,60
0.0,0.017094017094017096,1.0,0.9589041095890412,0.0,60
0.0,0.9743589743589745,0.4,0.8082191780821918,0.0,50
0.0,0.08547008547008547,0.0,0.0,0.0,75
0.0,0.25641025641025644,0.0,0.043835616438356165,0.5,82
0.0,1.0,0.4,0.36712328767123287,0.5,150
0.20000000000000004,0.8205128205128206,0.0,0.0,1.0,99
0.20000000000000004,0.06837606837606838,0.0,0.0,0.0,65
0.20000000000000004,0.06837606837606838,0.0,0.18904109589041096,0.5,100
0.30000000000000004,1.0,0.4,0.09041095890410959,0.5,72
0.1,0.10256410256410257,0.0,0.07945205479452055,0.0,50
0.4,0.7179487179487181,0.8000000000000002,0.1726027397260274,0.0,81
0.1,0.08547008547008547,0.4,0.0,0.5,120
0.20000000000000004,0.0,0.4,0.0,0.5,95
0.20000000000000004,0.2905982905982906,0.0,0.0,0.5,119
0.30000000000000004,0.0,0.0,0.2136986301369863,0.5,220
0.0,1.0,0.8000000000000002,0.2493150684931507,0.0,122
1.0,0.13675213675213677,1.0,0.9616438356164384,0.0,55
1.0,0.4273504273504274,0.8000000000000002,0.936986301369863,0.5,218
1.0,0.06837606837606838,0.0,0.3232876712328767,0.5,150
0.1,0.8717948717948719,0.0,0.40273972602739727,0.5,212
0.30000000000000004,1.0,0.4,0.3424657534246575,0.0,69
0.1,0.3076923076923077,0.0,0.0,0.5,150
1.0,0.05128205128205129,0.0,0.0,0.5,70
0.20000000000000004,1.0,0.0,0.12054794520547946,0.5,235
1.0,0.017094017094017096,0.0,0.016438356164383564,0.5,78
0.5000000000000001,0.08547008547008547,0.0,0.1095890410958904,0.5,150
0.0,0.4102564102564103,0.4,0.19726027397260273,0.0,89
0.0,0.0,0.0,0.0,0.5,200
0.4,1.0,0.0,0.0,0.5,175
0.0,1.0,0.0,0.873972602739726,0.0,80
0.20000000000000004,0.3760683760683761,0.4,0.0,0.0,50
0.20000000000000004,0.5128205128205129,0.0,0.43561643835616437,0.5,150
0.1,0.0,0.0,0.0,0.0,75
0.1,0.5982905982905984,0.0,0.016438356164383564,0.0,100
0.0,0.017094017094017096,0.4,0.9945205479452055,1.0,50
0.1,0.35897435897435903,0.0,0.7452054794520548,0.0,135
1.0,0.05128205128205129,1.0,0.852054794520548,0.0,65
0.6000000000000001,0.017094017094017096,0.0,0.4904109589041096,1.0,50
0.20000000000000004,0.017094017094017096,0.0,0.0136986301369863,0.5,390
0.0,0.17094017094017094,0.0,0.0,0.5,95
1.0,0.0,0.0,0.08493150684931507,0.0,52
0.1,0.7863247863247864,0.0,0.052054794520547946,0.5,162
0.4,0.7863247863247864,0.0,0.4767123287671233,0.0,45
0.0,0.0,0.4,0.4904109589041096,0.0,79
0.8,0.11965811965811968,0.0,0.0,0.0,60
0.20000000000000004,1.0,0.0,0.07397260273972603,0.0,76
0.0,1.0,0.0,0.673972602739726,0.0,99
0.1,0.05128205128205129,0.0,0.0,0.0,45
0.1,0.22222222222222224,0.0,0.7890410958904109,0.5,144
1.0,0.06837606837606838,1.0,0.7452054794520548,0.5,130
0.0,0.017094017094017096,0.0,0.0,0.5,89
0.1,0.13675213675213677,0.0,0.0,0.5,125
0.0,0.5811965811965812,0.8000000000000002,0.2054794520547945,1.0,40
1.0,0.017094017094017096,0.4,0.4246575342465753,0.5,120
0.20000000000000004,0.017094017094017096,0.0,0.14246575342465753,0.0,160
0.20000000000000004,0.17094017094017094,0.0,0.2410958904109589,0.0,85
1.0,0.0,0.0,0.0,0.5,85
0.0,0.0,0.0,0.0,0.0,80
0.0,0.9743589743589745,0.0,0.1315068493150685,0.0,65
1.0,0.10256410256410257,0.0,0.3698630136986301,0.5,220
0.0,0.18803418803418806,1.0,0.9506849315068493,0.0,75
0.1,0.08547008547008547,0.4,0.0,0.0,65
0.4,0.017094017094017096,0.0,0.0,0.5,350
1.0,0.0,1.0,0.4,0.5,499
0.1,0.08547008547008547,0.0,0.0,0.5,142
0.1,0.03418803418803419,0.0,0.0,0.5,116
0.1,0.20512820512820515,0.4,0.052054794520547946,0.0,60
0.0,0.03418803418803419,0.4,0.0,0.0,85
0.20000000000000004,0.0,0.0,0.0,0.5,150
0.1,0.017094017094017096,0.0,0.0,0.0,69
1.0,0.0,0.0,0.0,0.5,70
0.0,0.0,0.0,0.0,0.0,100
1.0,0.06837606837606838,1.0,0.8191780821917808,0.5,190
0.1,0.08547008547008547,0.0,0.0,0.5,99
0.0,0.23931623931623935,0.0,0.7452054794520548,0.0,50
0.6000000000000001,0.017094017094017096,0.0,0.0,0.0,100
0.0,1.0,0.8000000000000002,0.9753424657534246,0.0,84
0.1,0.03418803418803419,0.0,0.0,0.0,85
0.20000000000000004,0.15384615384615385,0.0,0.0,0.5,100
0.1,0.22222222222222224,0.0,0.4383561643835616,0.5,150
0.9,0.05128205128205129,0.0,0.0,0.5,80
0.0,0.46153846153846156,1.0,0.9945205479452055,0.0,50
0.1,0.08547008547008547,0.8000000000000002,0.010958904109589041,0.0,65
0.1,0.06837606837606838,0.0,0.0,0.5,160
0.1,0.22222222222222224,0.0,0.0,0.5,149
0.0,0.9230769230769231,0.0,0.9342465753424658,0.0,125
0.0,0.03418803418803419,0.0,0.8246575342465754,0.5,890
0.6000000000000001,0.0,0.0,0.6958904109589041,0.5,69
0.0,1.0,0.4,0.7068493150684931,0.0,79
0.1,0.0,0.0,0.008219178082191782,0.5,115
0.20000000000000004,0.06837606837606838,0.0,0.0136986301369863,0.5,180
0.0,0.03418803418803419,0.0,0.0,0.0,70
0.1,0.35897435897435903,1.0,0.3424657534246575,0.0,57
0.20000000000000004,0.9743589743589745,0.0,0.2547945205479452,0.5,199
0.0,0.08547008547008547,0.0,0.0,0.0,75
0.20000000000000004,0.0,0.0,0.0,0.0,65
0.20000000000000004,0.0,0.0,0.0,0.5,250
0.1,0.017094017094017096,0.0,0.0,0.0,102
1.0,0.18803418803418806,0.0,0.9095890410958904,0.0,75
0.20000000000000004,0.08547008547008547,0.0,0.8767123287671232,0.5,550
0.1,0.017094017094017096,0.0,0.9945205479452055,0.5,500
0.0,1.0,0.0,0.5123287671232877,0.5,190
1.0,0.06837606837606838,1.0,0.8246575342465754,0.5,110
0.0,0.017094017094017096,1.0,0.9287671232876712,0.0,100
0.1,0.7008547008547009,0.0,0.008219178082191782,0.0,52
0.1,1.0,0.0,0.6109589041095891,0.5,250
0.1,0.7008547008547009,0.0,0.663013698630137,0.0,175
0.0,1.0,1.0,1.0,0.5,150
0.4,0.0,0.0,0.0,0.0,99
0.20000000000000004,0.0,0.4,0.0,0.5,125
0.1,0.017094017094017096,0.0,0.0,0.0,70
1.0,0.0,0.0,0.0,0.0,49
0.1,0.08547008547008547,0.0,0.0,0.5,200
0.0,0.20512820512820515,0.0,0.0,0.0,49
0.1,0.08547008547008547,0.4,1.0,0.0,75
1.0,0.017094017094017096,1.0,0.9616438356164384,0.5,239
0.1,0.0,0.0,0.0958904109589041,0.0,55
0.0,0.08547008547008547,0.4,0.0,0.0,55
0.20000000000000004,1.0,0.0,0.18082191780821918,0.0,55
0.30000000000000004,0.10256410256410257,0.0,0.0,0.5,110
0.0,0.0,1.0,0.4849315068493151,0.5,2000
0.20000000000000004,0.4957264957264958,0.0,0.0410958904109589,0.0,59
0.1,0.5299145299145299,0.0,0.46301369863013697,0.5,115
0.20000000000000004,0.03418803418803419,0.0,0.0,0.5,160
1.0,0.03418803418803419,0.0,0.0,0.0,37
0.20000000000000004,0.22222222222222224,0.0,0.0,0.5,145
0.0,0.017094017094017096,0.8000000000000002,0.0,0.0,80
1.0,0.0,0.0,0.0,0.5,82
0.0,0.10256410256410257,0.0,0.0,0.0,50
0.20000000000000004,0.06837606837606838,0.0,0.0,0.5,200
0.1,0.9059829059829061,0.0,0.0,0.5,160
0.20000000000000004,0.7521367521367522,0.0,0.17534246575342466,0.5,169
0.20000000000000004,0.5299145299145299,0.0,0.0,0.5,210
0.1,0.05128205128205129,0.0,0.4328767123287671,0.5,525
0.30000000000000004,0.10256410256410257,0.0,0.016438356164383564,0.0,50
0.20000000000000004,0.20512820512820515,0.0,0.0,0.5,120
0.0,0.017094017094017096,1.0,0.0,0.0,84
0.20000000000000004,0.10256410256410257,0.0,0.0027397260273972603,0.5,113
0.1,0.10256410256410257,0.0,0.0,0.5,200
0.9,0.08547008547008547,0.0,0.0,0.5,150
0.20000000000000004,0.017094017094017096,0.0,0.019178082191780823,0.5,350
0.1,0.0,0.0,0.005479452054794521,0.5,800
0.0,0.0,0.4,0.4904109589041096,0.0,159
0.1,0.03418803418803419,0.0,0.0,0.5,75
0.20000000000000004,0.017094017094017096,0.0,0.0136986301369863,0.5,140
0.1,0.05128205128205129,0.0,0.0,0.0,55
1.0,0.0,0.0,0.473972602739726,0.0,80
0.1,0.23931623931623935,0.0,0.0,0.0,54
0.20000000000000004,0.25641025641025644,0.0,0.0,0.5,350
0.0,0.08547008547008547,0.4,0.08493150684931507,0.0,70
0.6000000000000001,0.017094017094017096,1.0,0.8575342465753425,1.0,25
0.1,1.0,0.0,0.8602739726027397,0.5,155
0.0,0.3247863247863248,0.8000000000000002,0.10136986301369863,0.0,115
0.0,0.08547008547008547,0.0,0.0,0.0,90
0.0,0.5982905982905984,0.4,1.0,0.0,50
0.1,1.0,0.0,0.0,0.5,220
0.1,0.06837606837606838,0.0,0.07945205479452055,0.5,190
0.0,1.0,0.8000000000000002,0.7890410958904109,0.0,49
0.0,0.06837606837606838,0.0,0.0,0.0,57
0.30000000000000004,0.03418803418803419,0.4,0.0,0.0,49
0.20000000000000004,0.17094017094017094,0.0,0.0,0.5,900
0.20000000000000004,0.08547008547008547,0.0,0.9917808219178083,0.5,1500
0.1,0.888888888888889,0.0,0.19726027397260273,0.5,150
0.0,1.0,1.0,0.07945205479452055,0.0,69
0.20000000000000004,0.13675213675213677,0.0,0.0,0.5,110
1.0,0.06837606837606838,0.0,0.12876712328767123,0.5,115
0.0,0.0,0.4,0.0,0.0,750
0.1,0.11965811965811968,1.0,0.008219178082191782,0.0,95
0.0,1.0,0.4,0.0958904109589041,0.0,80
0.20000000000000004,0.25641025641025644,0.0,0.010958904109589041,0.5,198
0.6000000000000001,0.4273504273504274,0.0,0.9835616438356164,0.0,95
0.20000000000000004,0.17094017094017094,0.0,0.0,0.5,136
0.0,0.0,0.0,0.0,0.0,180
0.20000000000000004,0.8547008547008548,0.4,0.9643835616438357,0.5,130
0.0,0.10256410256410257,0.0,0.005479452054794521,0.5,195
0.0,0.017094017094017096,0.0,0.0,0.0,60
0.0,0.08547008547008547,0.0,0.9260273972602739,0.5,185
0.6000000000000001,0.25641025641025644,0.0,0.0,0.5,80
0.0,0.017094017094017096,0.0,0.0,0.0,80
0.4,0.0,0.0,0.0,0.5,175
0.6000000000000001,0.15384615384615385,1.0,0.9232876712328767,0.0,62
0.1,0.3760683760683761,0.0,0.12876712328767123,0.5,250
0.0,0.0,1.0,0.0,0.5,275
0.1,0.6324786324786326,0.0,0.0,0.5,94
0.1,0.10256410256410257,0.0,0.10684931506849316,0.5,136
0.1,0.06837606837606838,0.4,0.0,0.0,95
0.1,1.0,0.8000000000000002,0.11506849315068493,0.0,69
0.6000000000000001,0.0,0.0,0.0,0.0,42
0.20000000000000004,0.05128205128205129,0.0,0.0,0.5,320
0.1,0.4786324786324787,0.0,0.0,0.0,62
0.5000000000000001,0.0,0.0,0.0,0.5,90
0.0,0.0,0.0,0.0,0.5,190
0.1,0.05128205128205129,0.4,0.0,0.0,155
0.0,1.0,0.0,0.021917808219178082,0.0,49
0.0,0.017094017094017096,0.0,0.0,0.0,60
0.1,0.23931623931623935,0.0,0.0,0.0,60
0.20000000000000004,0.05128205128205129,0.4,0.0,0.5,120
1.0,0.888888888888889,0.0,0.8602739726027397,0.5,139
0.1,0.4957264957264958,0.0,0.1780821917808219,0.5,350
0.0,1.0,0.0,0.4301369863013699,0.5,290
0.6000000000000001,0.03418803418803419,0.0,0.0,0.0,45
1.0,0.05128205128205129,1.0,0.9287671232876712,0.5,125
1.0,0.0,0.0,0.0,0.5,80
0.5000000000000001,0.11965811965811968,0.0,0.010958904109589041,0.5,149
1.0,0.0,0.8000000000000002,0.23013698630136986,1.0,37
0.1,0.05128205128205129,0.0,0.7342465753424657,0.5,149
0.1,1.0,0.0,0.016438356164383564,0.0,112
0.20000000000000004,0.0,0.0,0.0,0.5,175
0.20000000000000004,0.017094017094017096,1.0,0.7698630136986302,1.0,40
0.4,0.11965811965811968,0.0,0.0027397260273972603,0.5,221
0.20000000000000004,0.0,0.0,0.9835616438356164,0.5,300
0.1,0.0,0.4,0.24657534246575344,0.0,75
0.1,0.06837606837606838,0.0,0.0,0.5,195
0.1,0.18803418803418806,0.0,0.016438356164383564,0.5,120
0.0,0.0,0.0,0.0,0.5,260
0.1,0.017094017094017096,0.0,0.0,0.0,150
1.0,0.10256410256410257,1.0,0.8931506849315068,0.5,287
0.20000000000000004,0.5470085470085471,0.8000000000000002,0.2136986301369863,0.5,172
0.30000000000000004,0.017094017094017096,0.4,0.0,0.0,47
0.4,0.9401709401709403,0.0,0.0,0.0,89
0.6000000000000001,0.05128205128205129,0.0,0.1178082191780822,0.5,160
1.0,0.0,1.0,0.8356164383561644,0.0,48
0.1,0.05128205128205129,0.0,0.9972602739726028,0.0,205
0.1,0.017094017094017096,0.0,0.0,0.5,300
0.9,0.0,0.0,0.0,0.5,115
0.4,0.017094017094017096,0.0,1.0,0.5,700
0.20000000000000004,0.03418803418803419,0.0,0.0,0.5,130
0.20000000000000004,0.11965811965811968,0.0,0.3589041095890411,0.0,42
0.20000000000000004,0.8717948717948719,0.8000000000000002,0.7561643835616438,0.0,80
0.9,0.0,0.0,0.0,0.5,78
1.0,0.017094017094017096,0.4,0.3041095890410959,0.5,100
0.6000000000000001,0.0,0.0,0.0,0.0,120
0.1,0.3076923076923077,0.4,0.0136986301369863,0.0,55
0.1,0.6324786324786326,0.0,0.6273972602739726,0.5,225
0.4,0.0,0.0,0.1178082191780822,0.0,100
1.0,0.017094017094017096,1.0,0.5972602739726027,0.5,244
1.0,0.9914529914529916,0.8000000000000002,0.35342465753424657,0.0,75
0.0,1.0,0.0,0.7726027397260274,0.5,99
0.20000000000000004,0.017094017094017096,0.0,0.16164383561643836,0.0,70
0.30000000000000004,0.18803418803418806,0.0,0.7095890410958904,0.5,200
0.20000000000000004,1.0,0.0,0.27123287671232876,0.5,150
0.0,0.8376068376068377,1.0,0.06575342465753425,0.0,89
0.1,0.20512820512820515,0.0,0.9945205479452055,0.5,225
0.0,0.06837606837606838,0.4,0.0,0.0,120
0.6000000000000001,0.20512820512820515,0.0,0.008219178082191782,0.5,150
0.30000000000000004,0.22222222222222224,0.4,0.0,0.5,105
0.0,0.05128205128205129,0.0,0.0,0.5,250
0.20000000000000004,1.0,0.0,0.8849315068493151,0.5,275
0.0,0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,0.0,100
0.4,0.7863247863247864,0.0,0.6246575342465753,0.5,200
0.20000000000000004,0.4273504273504274,0.0,0.0,0.5,160
0.1,0.20512820512820515,0.0,0.008219178082191782,0.0,90
1.0,0.06837606837606838,1.0,0.8356164383561644,0.5,120
0.30000000000000004,0.4102564102564103,0.4,0.4301369863013699,0.5,200
0.4,0.2905982905982906,0.0,0.32602739726027397,0.0,45
1.0,0.0,0.0,0.7397260273972602,0.0,999
0.1,0.0,0.8000000000000002,0.7671232876712328,0.0,125
0.20000000000000004,0.017094017094017096,0.0,0.0,0.0,60
0.1,0.25641025641025644,0.0,0.0547945205479452,0.5,120
0.0,0.0,0.0,0.18082191780821918,0.0,41
1.0,0.0,1.0,0.9972602739726028,0.5,285
0.30000000000000004,0.017094017094017096,1.0,1.0,1.0,30
0.0,0.0,0.0,0.0,0.5,125
1.0,0.3076923076923077,0.0,0.3506849315068493,0.0,70
0.20000000000000004,0.0,0.8000000000000002,0.8054794520547945,0.5,300
0.0,0.2905982905982906,0.8000000000000002,0.18356164383561643,0.0,85
0.20000000000000004,0.0,0.0,0.030136986301369864,0.5,349
0.1,0.05128205128205129,0.8000000000000002,0.9972602739726028,0.0,125
1.0,0.0,0.0,0.8493150684931506,0.5,300
0.20000000000000004,0.8376068376068377,0.0,0.5917808219178082,0.0,99
0.1,0.017094017094017096,0.0,0.024657534246575342,0.5,250
0.6000000000000001,0.05128205128205129,1.0,0.9534246575342465,0.0,75
1.0,0.05128205128205129,0.0,0.5835616438356165,0.5,100
0.1,1.0,0.0,0.2,0.5,75
0.7000000000000001,0.10256410256410257,0.0,0.0,0.5,95
0.1,0.11965811965811968,0.0,0.28493150684931506,0.0,65
0.20000000000000004,1.0,0.8000000000000002,0.7698630136986302,0.0,110
0.20000000000000004,0.20512820512820515,0.0,0.0,0.5,158
0.6000000000000001,0.5982905982905984,0.0,0.8931506849315068,0.5,99
0.20000000000000004,1.0,0.0,0.8191780821917808,0.5,110
0.0,1.0,1.0,0.9753424657534246,0.0,120
0.0,0.0,0.8000000000000002,0.9972602739726028,0.0,150
0.0,0.03418803418803419,0.0,0.0,0.5,175
0.1,1.0,0.4,0.0,0.0,65
0.1,0.0,0.4,0.9780821917808219,0.0,100
0.8,0.03418803418803419,0.0,0.03287671232876713,0.5,198
0.4,0.4444444444444445,1.0,0.8904109589041096,0.0,59
0.0,0.05128205128205129,0.0,0.0,0.0,90
0.0,0.20512820512820515,1.0,0.7863013698630137,0.0,100
0.0,1.0,0.0,0.0027397260273972603,0.5,100
0.1,0.22222222222222224,0.0,0.1780821917808219,0.0,50
0.1,0.5641025641025642,0.0,0.12876712328767123,0.0,48
0.0,0.017094017094017096,0.0,0.0,0.0,60
0.0,0.0,1.0,0.9863013698630138,0.0,159
1.0,0.0,0.4,1.0,0.5,155
0.1,1.0,0.0,0.9123287671232877,0.0,85
0.0,0.03418803418803419,0.0,0.0,0.5,75
0.1,0.017094017094017096,0.0,0.0,0.0,78
